,회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,1회당평균구매물품수
9792,778656960,1,0,43.0,0,0,0,40대,31205.0,수지구,동천동,0,1,1,1.0
9793,778790592,1,0,57.0,0,0,0,50대,118884.0,기타,기타,0,3,1,4.666666666666667
9794,77881472,1,0,52.0,1,0,0,50대,1233018.0,기흥구,보정동,0,36,1,2.638888888888889
9795,778892672,1,0,47.0,0,0,0,40대,56954.0,수지구,풍덕천동,0,3,1,3.3333333333333335
9796,778907520,1,0,50.0,0,0,0,50대,37906.0,수지구,풍덕천동,0,1,1,6.0
9797,778922368,1,0,44.0,0,0,0,40대,14550.0,기타,기타,0,1,1,1.0
9798,778965056,1,0,43.0,0,0,0,40대,376425.0,수지구,풍덕천동,0,21,1,1.9523809523809523
9799,779005888,1,0,43.0,0,0,0,40대,33885.0,기타,기타,0,2,1,1.0
9800,77901888,1,0,50.0,0,0,0,50대,340330.0,수지구,풍덕천동,0,10,1,1.5
9801,779141376,1,0,57.0,0,0,0,50대,131580.0,기흥구,언남동,0,3,1,2.6666666666666665
9802,779312128,1,0,64.0,0,0,0,60대,12444.0,수원 권선구,금곡동,1,1,1,2.0
9803,779455040,1,0,36.0,0,0,0,30대,21824.0,수지구,풍덕천동,0,2,0,2.0
9804,779505152,1,0,62.0,0,0,0,60대,178998.0,수지구,풍덕천동,1,12,1,1.6666666666666667
9805,779752000,1,0,48.0,0,0,0,40대,65090.0,수지구,풍덕천동,0,6,1,2.0
9806,779777984,1,0,48.0,0,0,0,40대,6815.0,수지구,상현동,0,1,1,1.2
9807,779985856,1,0,38.0,0,0,0,30대,73993.0,기타,기타,0,5,0,2.0
9808,780219712,1,0,54.0,0,1,0,50대,1059238.0,분당구,이매동,0,51,1,2.0588235294117645
9809,780306944,1,1,66.0,1,0,0,60대,317698.0,기타,기타,1,21,1,1.8571428571428572
9810,780381184,1,0,49.0,0,0,0,40대,27376.0,수지구,풍덕천동,0,2,1,5.5
9811,780436864,1,0,59.0,0,1,0,50대,279405.0,서울 강남구,기타,0,17,1,1.8235294117647058
9812,780735680,1,0,38.0,0,0,0,30대,17421.0,기타,기타,0,1,0,1.0
9813,780793216,1,0,58.0,0,0,0,50대,102898.0,수지구,풍덕천동,0,7,1,2.857142857142857
9814,780854464,1,0,40.0,0,0,0,40대,107495.0,수지구,풍덕천동,0,2,1,3.5
9815,780886016,1,0,52.0,0,0,0,50대,206947.0,수지구,신봉동,0,9,1,1.9444444444444444
9816,780980672,1,0,73.0,0,0,0,70대이상,226859.0,수지구,신봉동,1,10,0,2.2
9817,780999232,1,0,53.0,0,0,0,50대,1322610.0,수지구,풍덕천동,0,31,1,3.129032258064516
9818,781010368,1,0,74.0,0,0,0,70대이상,46329.0,기타,기타,1,1,0,11.0
9819,781019648,1,0,67.0,1,0,0,60대,573347.0,수지구,풍덕천동,1,25,1,1.76
9820,781066048,1,0,69.0,0,0,0,60대,271847.0,기흥구,보정동,1,11,1,1.7727272727272727
9821,781190400,1,0,40.0,0,0,0,40대,1442898.0,기흥구,보정동,0,43,1,4.093023255813954
9822,781348160,1,0,52.0,1,0,0,50대,529335.0,수지구,신봉동,0,29,1,2.2413793103448274
9823,781359296,1,0,65.0,1,0,0,60대,1064449.0,수지구,풍덕천동,1,30,1,3.433333333333333
9824,781710080,1,0,57.0,0,0,0,50대,78682.0,수지구,죽전동,0,1,1,3.0
9825,781786176,1,0,47.0,0,0,0,40대,4977.0,기흥구,보정동,0,1,1,1.0
9826,781947648,1,0,36.0,1,0,0,30대,471525.0,수지구,풍덕천동,0,19,0,3.210526315789474
9827,782047872,1,0,37.0,0,1,0,30대,3733.0,기흥구,마북동,0,1,0,1.0
9828,782075712,1,1,61.0,1,0,0,60대,866908.0,수지구,풍덕천동,1,25,1,4.228
9829,782235328,1,0,47.0,0,0,0,40대,134967.0,수지구,상현동,0,7,1,2.7857142857142856
9830,782634368,1,0,58.0,0,0,0,50대,67830.0,수지구,풍덕천동,0,6,1,1.8333333333333333
9831,783079808,1,0,69.0,1,0,0,60대,531152.0,수지구,죽전동,1,23,1,2.9130434782608696
9832,783089088,1,0,44.0,0,0,0,40대,187324.0,수지구,동천동,0,7,1,2.4285714285714284
9833,78319488,1,0,52.0,0,0,0,50대,3542.0,기타,기타,0,1,1,1.0
9834,783380480,1,0,51.0,0,0,0,50대,49583.0,처인구,기타,0,1,1,9.0
9835,783480704,1,0,45.0,1,0,0,40대,262562.0,수지구,상현동,0,16,1,1.9375
9836,783540096,1,0,40.0,0,0,0,40대,45276.0,분당구,수내동,0,1,1,5.0
9837,783556800,1,0,46.0,0,0,0,40대,127692.0,수지구,신봉동,0,4,1,3.0
9838,783924288,1,0,40.0,0,0,0,40대,48051.0,수지구,신봉동,0,1,1,4.25
9839,784015232,1,0,42.0,0,0,0,40대,8136.0,분당구,분당동,0,1,1,3.0
9840,784052352,1,0,43.0,0,0,0,40대,115056.0,수지구,풍덕천동,0,8,1,1.875
9841,784091328,1,0,40.0,0,0,0,40대,109506.0,수지구,풍덕천동,0,5,1,3.2
9842,784104320,1,0,49.0,0,1,0,40대,1266660.0,수지구,상현동,0,51,1,1.945294117647059
9843,784688960,1,0,36.0,0,0,0,30대,355752.0,수지구,풍덕천동,0,32,0,1.28125
9844,784722368,1,0,62.0,0,0,0,60대,97061.0,분당구,구미동,1,5,1,1.4
9845,784802176,1,0,46.0,0,0,0,40대,3637.0,수지구,상현동,0,1,1,1.0
9846,784911680,1,0,40.0,0,0,0,40대,926102.0,수지구,풍덕천동,0,45,1,2.0822222222222226
9847,784924672,1,0,42.0,0,0,0,40대,44989.0,수지구,풍덕천동,0,5,1,1.4
9848,785034176,1,0,60.0,0,0,0,60대,28717.0,수지구,신봉동,1,1,1,3.0
9849,785043456,1,1,80.0,1,0,0,70대이상,486168.0,수지구,성복동,1,23,0,2.0
9850,785117696,1,0,70.0,0,0,0,70대이상,175935.0,수지구,풍덕천동,1,15,0,2.3333333333333335
9851,78516224,1,1,57.0,0,0,0,50대,65856.0,수지구,성복동,0,5,1,1.4
9852,785390528,1,0,40.0,0,0,0,40대,3446.0,수지구,동천동,0,1,1,1.0
9853,785600256,1,0,41.0,0,0,0,40대,18761.0,수지구,성복동,0,2,1,2.5
9854,786036416,1,0,46.0,0,0,0,40대,7274.0,수지구,풍덕천동,0,2,1,1.0
9855,786108800,1,0,46.0,1,0,0,40대,699441.0,수지구,성복동,0,22,1,1.7272727272727273
9856,786110656,1,0,40.0,0,0,0,40대,77343.0,수지구,풍덕천동,0,8,1,1.625
9857,786357504,1,0,78.0,0,0,0,70대이상,4212.0,수지구,풍덕천동,1,1,0,1.0
9858,786392768,1,0,40.0,0,0,0,40대,332151.0,수지구,동천동,0,7,1,1.8571428571428572
9859,786409472,1,0,37.0,0,0,0,30대,83182.0,수지구,풍덕천동,0,7,0,2.5714285714285716
9860,786530112,1,0,48.0,0,0,0,40대,228771.0,수지구,상현동,0,10,1,1.7
9861,786634048,0,0,38.0,0,0,0,30대,60304.0,수지구,동천동,0,4,0,2.25
9862,786656320,1,0,51.0,0,0,0,50대,39437.0,수지구,성복동,0,2,1,1.0
9863,786990400,1,0,44.0,0,0,0,40대,75427.0,수지구,풍덕천동,0,5,1,1.6
9864,787320768,1,0,52.0,0,1,0,50대,1235268.0,수지구,신봉동,0,55,1,2.3636363636363638
9865,787742080,1,0,49.0,1,0,0,40대,298458.0,수지구,죽전동,0,26,1,1.4230769230769231
9866,787743936,1,1,72.0,0,0,0,70대이상,137743.0,수지구,성복동,1,7,0,3.4285714285714284
9867,787823744,1,1,42.0,0,0,0,40대,10338.0,기타,기타,0,1,1,1.0
9868,78785344,1,0,66.0,0,0,0,60대,10912.0,수정구,위례(창곡)동,1,1,1,3.0
9869,787901696,1,0,61.0,0,1,0,60대,8041.0,수지구,신봉동,1,1,1,2.0
9870,787903552,1,1,35.0,0,0,0,30대,38671.0,수지구,신봉동,0,2,0,1.5
9871,787949952,1,1,40.0,0,0,0,40대,189335.0,수지구,상현동,0,12,1,2.3333333333333335
9872,788155968,1,0,54.0,0,0,0,50대,381828.0,수지구,신봉동,0,22,1,2.090909090909091
9873,788339712,1,0,71.0,0,0,0,70대이상,221978.0,수지구,상현동,1,9,0,1.8888888888888888
9874,788345280,1,0,52.0,0,1,0,50대,49391.0,수지구,신봉동,0,6,1,1.5
9875,788519744,1,0,38.0,0,0,0,30대,363764.0,수지구,풍덕천동,0,28,0,1.7857142857142858
9876,78872576,1,0,76.0,0,0,0,70대이상,391405.0,수지구,풍덕천동,1,34,0,2.1176470588235294
9877,788757312,1,0,42.0,0,0,0,40대,273953.0,수지구,동천동,0,27,1,1.4814814814814814
9878,788779584,1,1,62.0,0,0,1,60대,1355559.0,수지구,풍덕천동,1,85,1,1.8941176470588235
9879,788809280,1,0,63.0,0,0,0,60대,89020.0,수지구,동천동,1,2,1,2.5
9880,789108096,1,0,44.0,0,0,0,40대,84808.0,수지구,상현동,0,6,1,2.5
9881,789145216,1,0,41.0,0,0,0,40대,43648.0,수지구,풍덕천동,0,2,1,2.0
9882,789271424,1,0,39.0,0,0,0,30대,20293.0,수지구,성복동,0,1,0,2.0
9883,78956096,1,0,42.0,0,0,0,40대,117450.0,수지구,상현동,0,12,1,1.125
9884,789817088,1,0,47.0,0,0,0,40대,8041.0,수지구,풍덕천동,0,1,1,1.0
9885,789843072,1,0,43.0,0,0,0,40대,7658.0,기타,기타,0,1,1,4.0
9886,790145600,1,0,55.0,1,0,0,50대,689849.0,수지구,풍덕천동,0,37,1,2.189189189189189
9887,790182720,1,0,45.0,0,0,0,40대,427680.0,수지구,풍덕천동,0,32,1,1.5625
9888,790255104,1,0,38.0,0,0,0,30대,41926.0,분당구,정자동,0,2,0,1.5
9889,790351616,1,0,75.0,0,0,0,70대이상,62984.0,수지구,신봉동,1,4,0,1.75
9890,790670848,1,0,46.0,0,0,0,40대,4499.0,기타,기타,0,1,1,2.0
9891,790704256,1,0,43.0,1,0,0,40대,978858.0,수지구,풍덕천동,0,41,1,3.4414634146341463
9892,790728384,1,0,56.0,0,0,0,50대,18187.0,수지구,풍덕천동,0,1,1,5.0
9893,791506048,1,0,40.0,0,0,0,40대,9763.0,기타,기타,0,2,1,1.5
9894,791550592,1,0,48.0,0,0,0,40대,53987.0,수지구,상현동,0,4,1,2.0
9895,791693504,1,0,40.0,0,1,0,40대,111993.0,광주,기타,0,7,1,1.5714285714285714
9896,791756608,1,1,70.0,0,0,0,70대이상,829000.0,수지구,풍덕천동,1,40,0,1.6774999999999998
9897,791949632,1,0,83.0,0,0,0,70대이상,97825.0,수지구,풍덕천동,1,8,0,2.0
9898,791951488,1,0,39.0,0,0,0,30대,5552.0,분당구,분당동,0,1,0,1.0
9899,792053568,1,0,58.0,0,0,0,50대,108642.0,수원 영통구,기타,0,7,1,3.142857142857143
9900,792073984,1,0,42.0,0,0,0,40대,43075.0,기타,기타,0,6,1,1.1666666666666667
9901,792168640,1,0,37.0,0,0,0,30대,18186.0,기타,율동,0,4,0,2.25
9902,792202048,1,0,37.0,0,0,0,30대,9572.0,수원 장안구,기타,0,1,0,5.0
9903,792363520,1,0,46.0,0,0,0,40대,20101.0,수지구,신봉동,0,2,1,1.5
9904,792573248,1,0,71.0,0,0,0,70대이상,154686.0,수지구,상현동,1,6,0,2.3333333333333335
9905,792615936,1,0,67.0,0,0,0,60대,28238.0,수지구,신봉동,1,2,1,1.5
9906,792851648,1,0,55.0,0,0,0,50대,21825.0,분당구,금곡동,0,2,1,1.5
9907,793319360,1,0,46.0,0,0,0,40대,108067.0,수지구,상현동,0,9,1,1.6666666666666667
9908,793675712,1,0,65.0,0,0,0,60대,176412.0,수지구,성복동,1,8,1,3.125
9909,793859456,1,0,39.0,0,0,0,30대,4020.0,수지구,죽전동,0,1,0,1.0
9910,793959680,1,0,62.0,0,0,0,60대,40778.0,분당구,삼평동,1,3,1,1.6666666666666667
9911,793989376,1,0,39.0,0,0,0,30대,63558.0,기타,기타,0,1,0,0.0
9912,79401536,1,0,52.0,0,0,0,50대,82129.0,분당구,백현동,0,3,1,2.0
9913,794243648,1,0,65.0,1,0,0,60대,560252.0,수지구,신봉동,1,25,1,1.96
9914,794316032,1,0,42.0,0,1,0,40대,53604.0,분당구,구미동,0,1,1,2.0
9915,79436800,1,0,48.0,0,1,0,40대,1176506.0,수지구,풍덕천동,0,51,1,1.6666666666666667
9916,79451648,1,0,51.0,1,0,0,50대,408617.0,수지구,동천동,0,25,1,2.36
9917,794683520,1,0,44.0,0,0,0,40대,541585.0,수지구,신봉동,0,16,1,2.0
9918,79473920,1,0,58.0,0,0,0,50대,229856.0,수지구,풍덕천동,0,14,1,2.2142857142857144
9919,794755904,1,0,36.0,0,0,0,30대,1129790.0,수지구,신봉동,0,52,0,2.8134615384615387
9920,794800448,1,0,37.0,0,0,0,30대,238154.0,수지구,풍덕천동,0,8,0,3.5
9921,795051008,1,1,39.0,0,0,0,30대,130092.0,수지구,풍덕천동,0,6,0,2.8333333333333335
9922,795149376,1,0,40.0,0,0,0,40대,275079.0,수지구,풍덕천동,0,27,1,1.337037037037037
9923,795240320,1,0,37.0,0,0,0,30대,7179.0,기흥구,언남동,0,1,0,2.0
9924,795346112,1,0,57.0,0,0,0,50대,11295.0,수지구,죽전동,0,2,1,1.0
9925,79561152,1,0,45.0,0,0,0,40대,26683.0,수지구,상현동,0,1,1,1.0
9926,795732160,1,0,37.0,0,0,0,30대,70259.0,수지구,성복동,0,2,0,1.0
9927,795778560,1,0,72.0,0,0,0,70대이상,80214.0,기흥구,중동,1,5,0,1.2
9928,796003136,1,0,39.0,1,0,0,30대,815255.0,수지구,동천동,0,16,0,2.8125
9929,796034688,1,0,41.0,0,0,0,40대,11486.0,기흥구,중동,0,1,1,3.0
9930,796133056,1,0,51.0,0,0,0,50대,123864.0,수지구,상현동,0,10,1,1.4
9931,796446720,1,0,45.0,0,0,0,40대,119556.0,수지구,상현동,0,5,1,2.2
9932,796584064,1,0,76.0,0,0,0,70대이상,53986.0,기타,기타,1,3,0,1.3333333333333333
9933,796658304,1,0,65.0,0,0,0,60대,123289.0,기흥구,중동,1,9,1,2.0
9934,796990528,1,0,52.0,0,0,0,50대,351202.0,수지구,상현동,0,21,1,1.6666666666666667
9935,797155712,1,0,36.0,0,0,0,30대,38288.0,수정구,신흥동,0,2,0,1.0
9936,797296768,1,0,60.0,0,0,1,60대,656168.0,수지구,신봉동,1,59,1,1.5932203389830508
9937,797309760,1,0,44.0,1,0,0,40대,407810.0,수지구,성복동,0,5,1,3.8
9938,797367296,1,0,65.0,1,0,0,60대,653854.0,수지구,풍덕천동,1,26,1,3.230769230769231
9939,797539904,1,0,38.0,0,0,0,30대,26227.0,수지구,신봉동,0,3,0,1.3333333333333333
9940,79783872,1,0,53.0,0,0,0,50대,3982.0,기타,기타,0,1,1,1.1
9941,797899968,1,0,63.0,1,0,0,60대,888098.0,수지구,신봉동,1,32,1,2.375
9942,798265600,1,0,49.0,0,0,0,40대,29291.0,수지구,신봉동,0,1,1,1.0
9943,798299008,1,0,59.0,0,0,0,50대,196514.0,기흥구,보정동,0,11,1,3.727272727272727
9944,798310144,1,0,41.0,0,0,0,40대,64325.0,수원 영통구,기타,0,1,1,2.0
9945,798317568,1,1,43.0,0,0,0,40대,14550.0,수지구,기타,0,2,1,1.0
9946,798365824,1,0,73.0,0,0,0,70대이상,4977.0,수지구,풍덕천동,1,1,0,1.0
9947,798490176,1,0,63.0,0,0,0,60대,60698.0,수지구,풍덕천동,1,7,1,1.2857142857142858
9948,798510592,1,0,38.0,0,0,0,30대,102611.0,수지구,신봉동,0,5,0,2.4
9949,798518016,1,0,47.0,0,0,0,40대,2489.0,수지구,동천동,0,1,1,1.0
9950,798757440,1,0,57.0,0,0,0,50대,2489.0,수지구,신봉동,0,1,1,1.0
9951,799085952,1,0,40.0,0,0,0,40대,192781.0,수지구,상현동,0,7,1,3.857142857142857
9952,799089664,1,0,37.0,1,0,0,30대,772528.0,수지구,풍덕천동,0,30,0,2.7366666666666664
9953,799429312,1,0,73.0,0,0,0,70대이상,22974.0,수지구,상현동,1,3,0,2.0
9954,799505408,1,0,42.0,0,0,0,40대,23450.0,수지구,성복동,0,3,1,2.0
9955,799583360,1,0,62.0,0,0,0,60대,18474.0,기타,기타,1,1,1,2.0
9956,799611200,1,0,46.0,0,0,0,40대,50732.0,분당구,정자동,0,1,1,1.0
9957,799770816,1,0,48.0,0,0,0,40대,244506.0,수지구,풍덕천동,0,14,1,2.7857142857142856
9958,799776384,1,0,36.0,0,0,0,30대,22399.0,기흥구,동백동,0,1,0,4.0
9959,799950848,1,0,42.0,0,1,0,40대,7466.0,수지구,신봉동,0,2,1,1.5
9960,800182848,1,0,46.0,0,0,0,40대,87187.0,기타,기타,0,2,1,1.0
9961,800219968,1,0,41.0,1,0,0,40대,542463.0,수지구,상현동,0,17,1,3.7941176470588234
9962,800589312,1,0,39.0,0,0,0,30대,5552.0,기타,기타,0,1,0,1.0
9963,80080832,1,0,67.0,0,0,0,60대,295028.0,수지구,성복동,1,9,1,1.3333333333333333
9964,800826880,1,0,42.0,0,0,0,40대,780025.0,수지구,상현동,0,46,1,2.0
9965,800934528,1,1,43.0,0,0,0,40대,48052.0,분당구,서현동,0,2,1,1.0
9966,800992064,1,0,36.0,0,0,0,30대,68442.0,수원 영통구,기타,0,5,0,1.8
9967,801090432,1,0,42.0,0,0,0,40대,7658.0,수지구,성복동,0,1,1,1.0
9968,801242624,1,0,72.0,0,0,0,70대이상,69684.0,수지구,풍덕천동,1,3,0,1.6666666666666667
9969,80136512,1,0,73.0,0,0,0,70대이상,30439.0,수지구,상현동,1,2,0,1.5
9970,801422656,1,0,43.0,0,0,0,40대,378843.0,수원 장안구,정자동,0,19,1,1.6842105263157894
9971,801469056,1,0,38.0,0,0,0,30대,170573.0,수지구,풍덕천동,0,10,0,2.1
9972,801604544,1,0,39.0,1,0,0,30대,561976.0,수지구,죽전동,0,33,0,2.1515151515151514
9973,801699200,1,0,43.0,0,0,0,40대,50923.0,수지구,풍덕천동,0,2,1,2.5
9974,801701056,1,0,39.0,1,0,0,30대,672826.0,수지구,풍덕천동,0,23,0,3.217391304347826
9975,801936768,1,0,42.0,0,0,0,40대,257171.0,기타,기타,0,16,1,1.5625
9976,802194752,1,0,62.0,0,0,0,60대,43458.0,수지구,신봉동,1,3,1,2.0
9977,802209600,1,0,39.0,0,0,0,30대,54674.0,수지구,풍덕천동,0,5,0,1.8399999999999999
9978,802218880,1,0,37.0,0,0,0,30대,408253.0,수지구,신봉동,0,28,0,1.5714285714285714
9979,802393344,1,0,39.0,0,0,0,30대,116492.0,수지구,상현동,0,7,0,1.5714285714285714
9980,802591936,1,0,66.0,0,0,0,60대,383837.0,수지구,풍덕천동,1,34,1,1.2647058823529411
9981,802658752,1,0,44.0,0,0,0,40대,81937.0,수지구,상현동,0,5,1,2.4
9982,802723712,1,0,47.0,0,0,0,40대,7466.0,기타,기타,0,1,1,2.0
9983,802987264,1,0,38.0,0,0,0,30대,13976.0,분당구,금곡동,0,2,0,1.5
9984,803117184,1,0,49.0,0,0,0,40대,7083.0,수지구,성복동,0,1,1,1.0
9985,803143168,1,0,41.0,0,1,0,40대,1044867.0,수지구,신봉동,0,62,1,1.9193548387096775
9986,803184000,1,0,48.0,0,0,0,40대,19910.0,수지구,풍덕천동,0,1,1,1.0
9987,803364032,1,0,54.0,0,0,0,50대,130563.0,수지구,성복동,0,1,1,2.0
9988,803388160,1,0,62.0,0,0,0,60대,13592.0,수지구,풍덕천동,1,1,1,1.0
9989,803846592,1,0,47.0,0,0,0,40대,100125.0,수지구,신봉동,0,4,1,1.5
9990,804067456,1,0,41.0,0,1,0,40대,15316.0,수원 영통구,기타,0,2,1,1.5
9991,804071168,1,1,81.0,0,0,0,70대이상,253680.0,수원 영통구,기타,1,18,0,2.388888888888889
9992,804375552,1,0,52.0,0,0,0,50대,12635.0,수지구,풍덕천동,0,1,1,1.0
9993,804535168,1,0,56.0,0,0,0,50대,74758.0,수지구,상현동,0,5,1,2.2
9994,804588992,1,0,46.0,0,0,0,40대,353785.0,수지구,신봉동,0,19,1,2.4210526315789473
9995,804614976,1,1,48.0,0,0,0,40대,4595.0,수원 영통구,기타,0,1,1,2.0
9996,804759744,1,0,66.0,0,0,0,60대,1152378.0,수지구,상현동,1,39,1,2.4871794871794872
9997,804808000,1,0,42.0,0,0,0,40대,1477635.0,수지구,신봉동,0,41,1,4.609756097560975
9998,804811712,1,0,39.0,0,0,0,30대,94189.0,서울 강남구,기타,0,6,0,2.1666666666666665
9999,804884096,1,0,38.0,0,0,0,30대,9764.0,처인구,김량장동,0,1,0,1.0
10000,805038144,1,0,42.0,0,0,0,40대,130754.0,수지구,상현동,0,10,1,1.4
10001,805067840,1,0,38.0,0,0,0,30대,723969.0,수지구,풍덕천동,0,33,0,1.9393939393939394
10002,805362944,1,0,73.0,0,0,0,70대이상,1111228.0,수지구,풍덕천동,1,57,0,2.533333333333333
10003,805400064,1,0,47.0,1,0,0,40대,403940.0,수지구,동천동,0,20,1,2.45
10004,805472448,1,1,56.0,0,0,0,50대,34459.0,수지구,상현동,0,3,1,1.3333333333333333
10005,805600512,1,0,34.0,0,0,0,30대,93520.0,수원 영통구,기타,0,8,0,1.875
10006,805799104,1,0,43.0,0,0,0,40대,1283900.0,수지구,신봉동,0,52,1,2.444230769230769
10007,805867776,1,1,47.0,0,0,0,40대,398486.0,기타,기타,0,27,1,2.037037037037037
10008,805895616,1,0,40.0,0,0,0,40대,17039.0,수지구,성복동,0,1,1,2.0
10009,805934592,1,0,39.0,0,0,0,30대,32162.0,수지구,동천동,0,1,0,2.0
10010,805990272,1,0,46.0,0,0,0,40대,116397.0,수지구,상현동,0,6,1,2.0
10011,806420864,1,0,38.0,0,0,0,30대,96487.0,기타,기타,0,5,0,2.44
10012,806428288,1,0,37.0,1,0,0,30대,899016.0,수지구,풍덕천동,0,30,0,3.3666666666666667
10013,806547072,1,0,34.0,0,1,0,30대,16177.0,기타,기타,0,2,0,2.0
10014,806617600,1,0,50.0,0,0,0,50대,1433703.0,수지구,풍덕천동,0,33,1,3.272727272727273
10015,806708544,1,0,45.0,0,0,0,40대,1427099.0,수지구,성복동,0,22,1,5.409090909090909
10016,806803200,1,0,68.0,0,0,0,60대,7274.0,서울 강남구,기타,1,1,1,2.0
10017,806938688,1,0,53.0,0,0,0,50대,158205.0,수지구,풍덕천동,0,14,1,1.5
10018,807532608,1,0,38.0,0,0,0,30대,23164.0,분당구,백현동,0,2,0,1.5
10019,807569728,1,0,70.0,0,0,0,70대이상,134086.0,수지구,풍덕천동,1,7,0,1.1428571428571428
10020,807901952,1,0,36.0,0,0,0,30대,28428.0,화성,기타,0,2,0,2.5
10021,807905664,1,0,45.0,0,0,0,40대,7371.0,수지구,풍덕천동,0,2,1,1.0
10022,80810240,1,0,63.0,0,0,0,60대,26227.0,기타,기타,1,2,1,1.5
10023,808117248,1,0,49.0,0,0,0,40대,109122.0,기타,기타,0,4,1,2.0
10024,808258304,1,0,37.0,1,0,0,30대,631429.0,수지구,풍덕천동,0,31,0,2.358064516129032
10025,808278720,1,0,63.0,0,0,0,60대,235664.0,수지구,동천동,1,13,1,2.5384615384615383
10026,808295424,1,1,45.0,0,0,0,40대,56667.0,기타,기타,0,1,1,3.0
10027,808456896,1,0,39.0,1,0,0,30대,659439.0,수지구,풍덕천동,0,30,0,2.9
10028,808649920,1,0,70.0,1,0,0,70대이상,380968.0,수지구,신봉동,1,14,0,2.4285714285714284
10029,809024832,1,0,48.0,0,0,0,40대,3637.0,수지구,풍덕천동,0,1,1,1.0
10030,809355200,1,0,54.0,1,0,0,50대,1286180.0,수지구,성복동,0,35,1,2.551428571428571
10031,809433152,1,0,31.0,0,0,0,30대,4786.0,수지구,풍덕천동,0,1,0,1.0
10032,809514816,1,0,50.0,0,0,0,50대,70546.0,수지구,신봉동,0,8,1,1.625
10033,809568640,1,0,57.0,0,0,0,50대,366323.0,수지구,상현동,0,18,1,2.3444444444444446
10034,809587200,1,0,54.0,0,0,0,50대,3159.0,분당구,구미동,0,1,1,1.0
10035,809963968,1,0,47.0,1,0,0,40대,393509.0,수지구,상현동,0,23,1,2.260869565217391
10036,810008512,1,0,37.0,0,0,0,30대,254523.0,기타,기타,0,12,0,2.5
10037,810194112,1,0,48.0,0,0,0,40대,6126.0,수지구,풍덕천동,0,1,1,4.0
10038,810281344,1,0,48.0,0,0,0,40대,118694.0,수지구,신봉동,0,1,1,1.0
10039,810461376,1,0,43.0,0,1,0,40대,1350754.0,기흥구,중동,0,72,1,1.9861111111111112
10040,810491072,1,0,73.0,0,0,0,70대이상,768922.0,수지구,신봉동,1,32,0,2.03125
10041,810763904,1,0,66.0,1,0,0,60대,372165.0,기타,기타,1,17,1,2.1176470588235294
10042,810992192,1,0,46.0,0,0,0,40대,181640.0,수지구,신봉동,0,17,1,2.1176470588235294
10043,811311424,1,0,41.0,0,0,0,40대,4499.0,수지구,풍덕천동,0,1,1,0.0
10044,811313280,1,0,52.0,0,0,0,50대,131042.0,수지구,상현동,0,5,1,1.4
10045,811441344,1,0,71.0,0,1,0,70대이상,78394.0,수지구,성복동,1,2,0,4.0
10046,811493312,1,0,42.0,0,0,0,40대,85765.0,수지구,동천동,0,6,1,1.3333333333333333
10047,811582400,1,0,38.0,0,0,0,30대,74854.0,수지구,죽전동,0,1,0,2.0
10048,811641792,1,0,62.0,0,0,0,60대,221212.0,수지구,풍덕천동,1,16,1,1.875
10049,811690048,1,0,54.0,0,0,0,50대,68440.0,수지구,성복동,0,7,1,2.2857142857142856
10050,811845952,1,0,48.0,0,0,0,40대,136880.0,수지구,풍덕천동,0,2,1,2.5
10051,811940608,1,0,43.0,0,0,0,40대,200917.0,기타,기타,0,18,1,1.7777777777777777
10052,812048256,1,0,49.0,0,0,0,40대,45928.0,수지구,풍덕천동,0,3,1,2.6666666666666665
10053,812204160,1,0,49.0,0,0,0,40대,60430.0,수지구,상현동,0,2,1,3.5
10054,812378624,1,0,40.0,0,0,0,40대,37715.0,분당구,금곡동,0,5,1,1.4
10055,812484416,1,0,74.0,0,0,0,70대이상,24122.0,기타,기타,1,3,0,1.0
10056,812861184,1,0,51.0,0,0,0,50대,89402.0,수지구,동천동,0,5,1,1.6
10057,813007808,1,0,39.0,0,0,0,30대,35799.0,기흥구,마북동,0,2,0,1.0
10058,813150720,1,0,37.0,0,0,0,30대,28716.0,수지구,상현동,0,2,0,1.5
10059,813219392,1,0,48.0,0,0,0,40대,94956.0,수지구,동천동,0,4,1,2.0
10060,813243520,1,0,41.0,0,0,0,40대,46137.0,수지구,풍덕천동,0,7,1,1.1428571428571428
10061,813328896,1,0,54.0,0,0,0,50대,4403.0,수원 장안구,기타,0,1,1,1.0
10062,813581312,1,0,41.0,1,0,0,40대,380078.0,수지구,동천동,0,17,1,3.5941176470588236
10063,81376320,1,0,59.0,1,0,0,50대,479769.0,수지구,동천동,0,31,1,1.8387096774193548
10064,813911680,1,0,46.0,0,0,0,40대,54560.0,수지구,동천동,0,5,1,1.4
10065,814193792,1,0,46.0,0,0,0,40대,11678.0,수지구,동천동,0,1,1,1.0
10066,814427648,1,0,36.0,0,1,0,30대,839021.0,수지구,풍덕천동,0,58,0,1.713793103448276
10067,814581696,1,0,41.0,0,0,0,40대,14166.0,분당구,정자동,0,2,1,1.0
10068,814895360,1,0,38.0,0,0,0,30대,25748.0,수지구,풍덕천동,0,3,0,1.3333333333333333
10069,815058688,1,0,40.0,0,0,0,40대,64229.0,분당구,백현동,0,3,1,2.6666666666666665
